A,B,C,D,E
2.0945605534283986,-2.2946239890692084,-5.975498939527003,3.4382292236509664,0.9817281947212544
0.7304341686499952,-3.44097264986301,-2.8304255972604633,-0.11952157539625612,0.3738854741470474
0.4350896660124661,-1.4023170803570613,4.860632762838228,-5.095878256354484,0.09540019805172605
-0.4689802497018295,-2.059838382179574,2.150029141500993,-4.576771076202653,-0.09337700630359705
1.091242810719126,-1.772953331076201,-4.033560491131011,1.044257894854004,0.7552812926372718
-0.28277550373539717,1.8853033217043018,-2.4890141353890147,-1.5652918024174864,0.14056608322100236
0.05576716275772586,0.582699442913267,-3.868005539248677,-0.32326856556700373,0.3800231081604212
0.15481383658719028,-2.2488649430542127,-1.638042703605697,-1.5399393611517596,0.20666316103612398
-0.38180052624621363,-3.3117973489624144,2.9098034301677944,-4.925862730211131,-0.0624237698979526
0.05734676407768019,3.4173318773876895,2.597414516286185,-4.200585990272463,-0.041850771308545656
-0.04091629983976619,0.5107057731535536,2.6544507145927096,-4.355154892836494,0.0023706965542792113
-0.8232273503171896,1.8080773687671639,-0.8416437596129221,-3.215629655218306,0.14551558653331254
0.38720107503157586,-1.0918551601355402,-3.241200911437124,-0.2934293579912879,0.39955601006523966
1.4073459632910135,1.6828201827200644,3.32498002313886,-2.9837206987647864,0.099505074041181
1.3152699247896409,-1.9159342728593662,-4.242500370253678,1.4439978813381258,0.7918461036622795
0.7290979639860162,-1.2186315064628466,1.0255627996759968,-2.43475112336747,0.13946648296140982
-0.5261787923375494,3.608006707470871,-3.3044123982368236,-1.374159774104134,0.23088792971834954
0.9775254668936525,2.5016197784090237,4.561400043914984,-4.251993159812116,0.030645723598862484
1.7926982481295377,2.0588364862593576,4.13525481269372,-2.997927337962689,0.13462528617532413
-0.23145823628723616,2.2627419377991114,-2.3600004819199656,-1.5798494343779501,0.18359456853993264
-1.1054022657801363,-1.9706330979308613,5.146207760947884,-7.153932848103389,-0.13586767631653277
1.4894761565010337,0.14361399186875273,-3.7203441057279396,1.3440623114756658,0.7606404012923187
0.6108146079831058,0.001946080355480162,-3.7765318847320213,0.30163875364179094,0.5116878405880734
0.119068581984075,1.0061510561877336,1.1726097124456394,-3.2701096280343136,0.07036580545948974
0.6149591682830088,2.1982808778082488,3.5286611651719135,-4.076401047329091,0.0017525032842169261
0.8453126262322065,-2.856115150903367,-4.103073934853319,0.784764228916647,0.7522946847741063
-1.2349587254143106,2.4235205252100878,-3.0057330184257043,-2.4214419899718425,0.0660782515595919
2.158351124974292,3.1853926300937205,7.604453945699232,-4.631615332140803,0.015561813933130709
2.799771510045825,1.1409999316471073,2.3205172471905704,-0.6756769860132281,0.24504847900483867
0.02886481554708864,1.4867007683804891,-2.780142640183361,-1.008934816780817,0.34299640564107575
1.762715500138483,-3.6792284994315514,-4.982463634895538,2.435982513758595,0.9697139568016939
-0.6705154446900321,-1.6376971246449674,3.452251042144154,-5.604933413055254,-0.10588782531654499
1.5657892103703643,-0.9546496277589651,-3.3699400608571075,1.2272839058998593,0.8035693811541341
-0.19993738253223925,0.6769219772202386,1.1534740310046863,-3.6493291381544246,0.12904227840551774
0.6440791210758965,-1.2849336261151862,-2.679834184726413,-0.31563932455184035,0.43852330464251943
0.8985421161211076,-1.9027270476532305,-6.388937712471011,2.221475040235484,0.8508465359763357
0.5268692354107722,-0.6193541678619411,-2.2203980623972184,-0.7348532042941125,0.32615731385651237
1.555837146602629,-2.7049042098585647,-3.274332091852937,1.1577303854380612,0.7611089171035276
0.42681657559131386,-1.1096858552753153,-2.6757505045400976,-0.5841807209913542,0.382890788100624
-0.16572065811346726,-1.4941100889923136,-0.07743441928341821,-2.8688773102338514,0.22705521699245185
0.45588758197405643,1.840000353185944,3.4838228983212307,-4.244320196734694,0.05126868941882361
0.13673290116541537,-2.0732827107803686,5.776949175610205,-6.011079021609082,-0.06752639130084248
0.48765519335942714,-0.9501436086609747,1.3242928952469266,-2.9096949757695185,0.10692167217180125
0.5421214691033136,-1.1384111123971947,-1.5416717869328533,-1.1234088745805255,0.3176106139642613
2.4592958813312444,-1.0173446314909516,-2.2960041192125615,1.6772400537266414,0.8570964763180975
0.3015743653596994,3.123616597721825,4.1314874727820285,-4.821913262047547,-0.04014005716336319
0.8305343925028366,0.3129014362995889,0.07970136948196158,-1.7430005196527933,0.12665585218890024
-0.9358283891631718,-2.2363216039306897,1.9012891431179944,-4.999296941696838,-0.01393389267603206
0.5275283176599977,-2.5481358159675622,-4.723866860243469,0.7680352820182018,0.5295899065046884
1.6206046430197756,2.9896858798337735,4.033717414223805,-3.1477756591382104,0.06996890665955759
0.2759612409660319,1.3225977401734053,4.229465871002106,-4.912069843721052,-0.037196778662174176
0.07981663739235467,2.33649115838302,0.011471692151812152,-2.6215004336888734,-0.006764044868260696
1.4998296861580775,-2.1952902148630815,-3.6882414085013986,1.3374811254880066,0.8503941138981198
0.9310341375598962,0.5150466439197428,2.099990654763877,-2.8320875434871464,0.01922383766176375
-0.1509128774544335,3.148388307361238,-5.887662098839571,0.635395050918683,0.5600319538294645
-0.9987403823592271,-1.7132157245990598,1.8365619891320173,-5.037511790321143,-0.03858329621943179
-0.7306349650810007,2.2376556415844058,-5.461116446108569,-0.33054399437298143,0.275692644748208
0.694007207194075,-2.332892497588338,-4.679749013179675,0.9454587399317537,0.4891473782830518
-0.4983823642653693,1.2598810007386598,2.5799073151911314,-4.870708069436499,-0.06309231245476596
0.13236240175901492,-1.4623692777599413,-2.9622941137666507,-0.7728857947163774,0.26716580276249025
2.2371993165842743,-3.913735150839518,-8.170102328740093,4.929687350815619,1.0414038889282429
1.0936127363114598,1.9249359720616364,4.063454644750136,-3.8110486324598933,-0.018720673104933243
-0.0423635500523496,-1.4584394628197301,-0.9071071191079866,-2.2199927048915584,0.13668661733845522
-1.2196723696108867,-2.291989632029416,3.3238144644490184,-6.200448593824166,-0.1554107770982417
-0.07890878261050116,1.3953121595448226,-1.1792011871287182,-2.1014948502285287,0.21471409963254673
1.926948568862558,-1.5305310997340134,-4.817538412800656,2.538170989134379,0.8733303578763995
0.7769969051420886,0.7979072794758766,1.825008122213215,-2.8557543343638137,0.1260503767952257
1.2896671114431535,3.8850569769817684,8.383195151748684,-6.162776346202597,-0.0039039095975929583
0.8220741339503959,-1.440138250033216,-2.064140884797227,-0.46705682535802884,0.4055808559382288
1.200392395769407,1.1334799833093219,3.754451603718555,-3.4948689675508837,0.11667965814711348
0.8887166702151394,-1.9775617197658781,-5.288127103085449,1.5489550101216767,0.7658731321262104
0.45873612989137286,-2.0132376458727053,-4.134235838797978,0.330003789989477,0.5453973538328282
0.7958843251439729,-2.8985751692478803,-3.2450899677543448,0.20943679039784888,0.6003746716674837
0.07472000547938268,-1.9452997190685695,-4.627663746519967,0.1557387557174106,0.606799609775075
2.2276391473823502,2.328974923960849,4.610319058412472,-2.7502742496756123,0.014619516430399132
-0.3683525757742442,0.7354279219327613,-6.413877473215463,0.6848161201900955,0.536759579141892
-0.32097757561314777,1.75880544536808,4.939303768748613,-6.0690703365088705,-0.020631025308972054
-0.599742013446011,3.4038221552173864,-6.120531358021552,0.22541542399106906,0.42024574942993803
0.5867298311106721,1.3127243749802118,4.279971621852635,-4.561761057262126,0.115471118721271
0.9562870279918947,2.285004765140412,2.908882055765298,-3.2864940360435955,0.015367165593153903
0.9310332688130395,-1.4849681538918582,-2.256312453824777,-0.2183067423272115,0.3847118086517619
2.5725735312705247,0.7684389162147793,2.8849534389589757,-1.2925982603698554,0.22788435950336933
-0.03778512243836385,-1.338126771327842,1.1361181856900642,-3.4403204820311224,-0.057227878326607425
-0.878430091506146,3.291263530791563,-2.41999280223422,-2.336229503803459,0.13965678798477796
0.007595847102827902,-2.7482498848083523,-5.77212701441274,0.7602067477349124,0.5589162012069478
2.827738163094081,-1.9624464441385798,-6.368241081579874,4.571830026139878,1.0729333914374992
2.3044039532980483,-3.2515954314444997,-7.217763851625294,4.440592798695669,1.0815918095652914
0.25057867111224963,2.273767572194283,4.451231742546906,-5.07621653889909,-0.007781902668906951
-0.32086382286683746,-2.6511196787452116,-2.0584039466573243,-1.8703063891726583,0.14691503580507329
-0.9933399627040822,2.177291382587521,-1.92923855876281,-2.7714173253082457,0.07894182145787922
1.0241759453417336,-1.981984396480584,-4.025010049930937,0.9569878307226879,0.6287316048068771
0.8451131674394072,-1.453466238657533,-2.974015152870616,0.10708467359349008,0.48068750573247376
1.2243746497219008,-1.9860893346992823,-9.188481022998827,4.300262751012273,0.998470792458446
-1.5403808760837108,-4.347576534534191,5.7011260992766175,-8.019621673234973,-0.12188749959901203
-0.5797781034273262,0.9349385066370605,1.8234865480072933,-4.51654462321793,0.03999991026316373
-0.19342439838860737,-4.322828512598515,-1.5863904495050334,-1.9974337059212248,0.20288239088670212
-1.8380462380667741,-0.16798442351975615,2.0087943508774875,-6.168786749675172,-0.22848283549186638
2.162262294199526,2.4931130676252975,5.820845325899991,-3.5566599758115083,0.10481620606478453
0.2246472680953958,1.935873160174273,-1.5583052040138023,-1.502253723815546,0.23928626923633667
-0.24657042652666838,-2.5421975511220887,1.3502391903529773,-3.8245018152329546,0.0732301529554576
1.7251034583646194,2.3036070448444774,4.148064834543942,-3.0883997231701987,0.08695701164629838
0.38956753366224706,-3.5981403810304644,-3.9566545927396444,0.13874115886149907,0.6635115402497932
-0.7734894086588446,1.4167363829930244,-4.303327532470513,-1.0777031025441195,0.2640352916616298
0.5317861594368437,0.6832054474118539,0.5695750565830899,-2.4028150981983445,0.15187673713583366
0.9623583511013915,0.20673520558225222,-4.2262666540675395,1.0020310116970244,0.6510029628201123
0.8535483638008106,1.0467297441015142,-0.3849970970707064,-1.4359951964036457,0.20991801044797356
-0.5619793123944796,2.642917761819802,-3.403287295825913,-1.3586813388835575,0.1822766801459932
0.23864533331133897,-4.247847052844316,-4.768300341268908,0.4408874171201491,0.40957517991581066
-0.6713985556870765,-0.5595139713623778,3.5982336178467533,-5.693604544141313,-0.02489173316734299
-1.3570874196087406,2.0445066034344817,-9.4662176700371,1.3052723091306149,0.6072934760166853
0.35518375047915973,0.1905908631464483,0.1998570427749755,-2.3972771845597993,0.10626102376293717
0.01613191943975817,3.144067480802941,-6.773584956634361,1.3715360238843677,0.6284225000154398
-0.2797969881548694,1.0442379021457584,-3.378285404366346,-1.0280811193494765,0.40085419944831363
1.7139059333912907,3.431086974776754,6.562228369773663,-4.550611955591395,-0.005688460546099783
-1.6225120156035313,1.9450395580844784,-6.9890326090414785,-0.506116140152562,0.5452955815821875
0.36223325894455516,-2.0190853801419957,-5.026405429130927,0.7471141479225668,0.7183634765295672
0.08267736329786302,3.05867164266417,4.406237733160515,-5.2548563989128665,0.038134786961152266
0.09346347750322115,-0.8034717012314907,-4.8154381285642955,0.29135935617727593,0.5515767227814449
1.5609511273987742,3.2140301258383497,5.458335811901867,-4.075607035062347,-0.023499654676491087
0.3964775043802352,3.3748579434830743,5.420570341275815,-5.4791308503494545,-0.020069887936321196
0.6418168299927304,1.1989676164708891,5.019150124337479,-4.937800639391878,0.12556837886385686
1.0818197384488526,2.1985686966398577,4.46484832209645,-4.066328252518242,0.03309825978283735
1.8545406108048155,2.4856868948961743,5.056770588008964,-3.4750956866305507,0.08725458247992623
0.9615770742111968,2.444385819978658,4.072190415339749,-3.9780000948117515,0.011605355770227005
-0.15171529055872257,1.0334058251541334,1.2638485397875185,-3.656494083591786,0.02902949315029162
0.5000381115518524,0.755083662909226,2.8995739748894502,-3.8396977080059984,0.08623632425725818
1.3897542965319978,2.4239638532809793,6.64116434893277,-4.994976597883467,-0.034817011332032695
-0.6562814518482001,-2.4616091067161032,4.0311535773869345,-5.934841924468464,-0.06894643340780755
0.8972173954808655,-1.6207795790674475,-3.4615774867934244,0.46343646001876904,0.6858069889226441
1.0768476954914776,-1.374772641281613,-3.361072157589968,0.6231345511812246,0.6166506927082127
0.5600000957551535,-1.4047670361274736,-4.5578671551075605,0.7082051026236648,0.4843347000164855
1.0137938560359419,1.379763692753098,1.6490062657309434,-2.4601373693060378,0.040950074040527695
-0.15717704024857915,3.242299140598633,5.085457589226985,-5.956148763176943,-0.0456287658428982
-0.18097908105857796,-4.418233695764522,1.6928887191005673,-3.9497588685117906,0.0940998731547442
0.8547696398237166,0.9547612975564254,5.305712973959201,-4.848925487475983,0.05856962236181813
-0.9341543754718842,3.203597269830701,-5.1796820883853165,-0.7486639631118077,0.34864327486141955
0.971743371220657,-1.045937086045991,-3.670389142638024,0.6799987600982925,0.44952389067704573
0.4519555907865786,2.1827430677446986,3.6720060383114395,-4.3620457667700405,0.012948489780849021
-0.08063832124493264,-1.4735076861563678,-1.8616714440969284,-1.6941309396199964,0.14907134000590652
0.7527852606832419,2.5875954634932006,3.6087249352158164,-3.9556375095443035,0.0061246746442424555
0.4810625840614423,2.570890831082706,3.274104266636179,-4.087656063029865,-0.0033394394606323756
-0.19068307063474077,-2.4741731299730882,4.69821017787666,-5.764836655242889,-0.0814112886746977
1.2997616501830018,0.5559629673407697,5.55817981457887,-4.455403909350016,0.012323731656214212
2.7141411681600287,2.432268128967454,9.265828668283842,-4.947739160729328,0.0010365823195499797
0.9388714085426142,-2.0490428367659055,-5.153073368998367,1.5293495282119896,0.7080146446603729
1.138259703431677,-2.3538684813941604,-3.3379097804021725,0.6844511666351664,0.6771907215281807
2.5158413733461797,0.4900395179472009,-0.7582313699127021,0.8238302054923321,0.761061666495054
0.25634726503851957,-2.0973131644579963,-1.722272855829289,-1.365048724047034,0.235968099841063
2.033835663242054,1.3027701333931794,5.0872159510932695,-3.27377220854274,-0.019438421171773662
1.2647502455877613,2.0901217845457687,0.7641126722180174,-1.6218436621517418,0.08414113034429134
-1.9566791699955521,-3.6141459940131124,4.4774537899430324,-7.795277488072418,-0.13283217864298813
-1.2036485608639351,2.436432709630975,-4.870918618435453,-1.2639836665104942,0.2012326993216546
0.9201530475680182,0.16644473941982696,3.4257708410385153,-3.6408822144146327,0.007069799584433115
0.20185094766847061,3.045089586373396,-2.66591788058795,-0.8656057944005333,0.2823412030004782
0.763602186857543,-1.6900367917746857,2.553416471684453,-3.309204456569289,0.003996334540202373
1.2312659128155232,-2.5595278108991137,-4.81964057924398,1.6873985238906886,0.8770189157757631
0.7280704044021997,3.986141016119284,2.63603464547225,-3.4022927291755503,-0.015275978875836371
-1.528523918695619,-2.673891050272067,0.6215867005722839,-4.957376286260998,-0.12405739443362827
1.4661903785391317,-4.223119265089003,-10.57836571488276,5.430356139833355,1.0083349749939257
0.3130782066823663,-1.8881005673360756,0.13971281612514067,-2.412759197392175,0.1360509652373236
0.027675164542648067,-0.1442851851480686,2.5484125330541865,-4.20752493968978,0.06467326556697012
2.436655881407923,-3.1687890440463837,-9.636495428517453,6.053806615515183,1.1295370091915633
1.97734045023554,-1.4956273558316122,-5.6360829848031715,3.0910149306072214,0.9685071825885692
0.41510989371502055,-2.766635823634326,-2.1854168755305023,-0.8927185969861142,0.2823320176181154
0.9276965394178011,-1.884196392753916,-3.0460641639565535,0.2514576415378143,0.5448559934947552
0.19572042545940194,1.7603855977092597,2.597524898703048,-4.031179787609641,0.021985181251049667
0.7046245975183915,-1.7755706663731514,-3.6776227751524555,0.35718659146269116,0.44731320346278747
0.4166618278804878,2.414131110102909,6.591866648614325,-6.157187988063117,-0.10867640813150375
2.328930925989564,-3.519681423937675,-9.792319965343628,6.015365750941364,1.150381833604564
0.25582057275913017,-2.6576363621756975,-3.7387766001700236,-0.15579154111057694,0.47577335766085466
0.9752608272725961,-1.7457808763554907,-1.8445628381057353,-0.411189036361123,0.35503899715792137
-0.21421617061389586,-3.5311797262125504,1.2306079908955856,-3.7130973865616603,0.011631123117678555
-0.6869358761157875,2.9609042053665005,-2.949301737609732,-1.784112584377654,0.19064706510004314
1.108890831843977,-0.5800737203936608,-2.5783724574804614,0.19275939802654593,0.5216447386894246
1.0042227966153952,-1.547562827328749,-3.3312173946602432,0.5162747209895754,0.38739935098871686
-0.013995635493209369,2.121991513135008,-4.285684844616714,-0.15810261171794046,0.40451224173562367
