B,A,C,D,E
2.8691730114849143,0.2014016796236267,2.620468920761107,-3.6048968224403097,-3.5544973684871533
-1.8796670547576828,0.060251689192000635,-1.9010837381547132,-0.7351131792546406,-0.6539701462074405
-1.2279342845328265,1.4028589148820672,2.612515419377838,-2.6722802748196353,-3.024756851367135
1.9762648904334321,1.2685422108411333,1.4723176582689343,-1.9838438576534023,-2.117781568042197
-3.360738316309374,1.4230428849705374,-2.762491860359714,-1.4920216986219053,-0.9786115056079372
-3.2630614399442006,2.1842801841728976,-2.6738360750037398,-0.7228110426666833,-0.33968561138300035
-1.2639509859262859,1.9418077930330857,2.611917037265834,-2.467319559916803,-1.4842944904041337
-1.242164243458051,-2.013114525595589,-1.3255371300982708,-3.490996607964507,-3.061742349828192
0.38082619058937084,0.9086238443688539,0.5196251952261096,-2.9366945982570254,-2.421004389033647
-0.6862626608296264,0.5655701687315606,2.577590073166467,-2.1395969664896812,-1.7212048878754478
3.16871906996973,0.16791328853883003,2.9942244009635126,-2.647778771467471,-1.821485122999376
-0.7801132155860507,2.2466781624541676,3.7352170110667666,-4.1014844362457525,-2.928980313559274
2.4924502040139545,0.8734170633658711,2.076253696412306,-4.522533389334706,-3.88620194568724
2.7876541011012304,0.2271708149052274,1.5040084453780844,-2.930677798270847,-2.0550905495649774
1.3780638806179906,-1.1017852947553233,-0.6604367380772056,-0.9713527715033285,-1.2202605347491242
-2.3774811352508505,1.2018960568251418,1.3843649395422286,-4.290930541367187,-4.290919092276549
-1.6058756195956667,0.9604117389247676,2.0963093016602907,-4.628954210580773,-3.410619226940888
-3.376744138965133,2.8683567754407537,-3.09611742942274,-2.3270849169172965,-2.249762500156232
1.3323305596853876,0.998243117407781,1.6545291758966316,-2.802243471251296,-2.0305443613971503
2.9170483720965867,0.13749837301907358,0.4207181833959005,-0.6844787596867317,-0.8379700447092708
1.8025303187331372,-1.240230595066944,1.1009145350878018,-2.600254091042143,-2.0974580553962934
-0.7617920666313495,-0.6604846860033653,-0.9652579662007642,0.3681980116123491,0.4752880450129458
2.153258502087611,0.48756572819368854,-0.26497186031332703,-1.8771222784292234,-1.4195633335812738
-2.414663832852204,0.42288746477500705,-2.0237323261508697,-0.4820943443547463,-0.12763456771554776
-0.5940007632243023,1.7629164717815833,-0.3967621949266739,-2.2846562898444223,-2.7131977841076256
2.074514561023528,0.735528049486327,3.9634091907433473,-4.406307148077515,-3.7514455793432404
4.165378504126541,-0.5599642839506642,2.0577086145383863,-3.0252340096854784,-2.7537725155876003
1.810673833905111,-0.9503680871515794,-0.5624037125403665,-1.549372821404598,-1.266063616491562
-1.6518913724823667,0.696880429256439,-1.07926049290388,-1.4113506993907723,-0.11896940814736401
1.5470916827450274,0.12541808556514406,0.9584386257210659,-1.8184393145187192,-1.1688470389663206
1.0656516862805947,-0.1852248901469723,0.23812668506998858,-0.39288303560203763,-0.8355803592947355
-1.0969085099603941,2.3013814338456813,3.204462762303651,-4.574213233938886,-3.727465793286428
-3.2617342908486715,0.9930929857506328,-2.835611598986025,-0.9330511460283535,-0.3252207543885587
-2.2302438286438884,1.2483560935990896,1.6703999365535191,-1.5092164487342288,-1.3880719606815228
-2.162388520190386,2.68405896331061,1.3954676289376904,-1.8521772316587302,-1.3545859653820742
2.5410380425883923,0.5830427653643726,3.179384249213109,-3.1768412860118884,-2.506176205105836
-2.0506052476817116,-0.1732596214075557,-1.7177163241288078,-0.16752217344748732,-0.3534020063841954
-1.0621916227907742,1.5215715184670882,-0.7490451477635495,-3.761301354699885,-3.346378225484412
1.7169696150365157,-0.06867708138853135,1.4158634882690282,-1.165026555919378,-0.6125839433593163
2.050302752087127,1.3424427057803419,0.7749171691464768,-1.4902770427281973,-1.3912060542336986
0.4042194301128105,-1.4740311423621286,0.2806835685323996,-3.0509069094113594,-2.5978261407125705
1.1048586153244926,1.1989012711791973,1.081427566475932,-3.9814314033192217,-3.060562488756318
2.0500650328573418,0.5312862785737856,0.9013212224040794,-3.2050186191521615,-2.894285335714728
-2.523567207058538,2.2320979389235136,1.1930162542634508,-3.7332758889244984,-3.0313254035055275
-0.22098869314460157,1.5707975550208395,-0.005255419293383315,-2.657914411793391,-1.5175234618332216
1.1361295864451695,-0.5670249943050523,3.0625434737237907,-3.9306555195592914,-3.2108131022640185
-2.0724959565910086,0.28324363812134284,-2.170672519965355,-0.42601453517471455,-1.256754394330656
-3.102729007505609,2.2714269240833227,-2.4957068900518853,-1.3303164306760484,-1.0786097173365319
-1.56231354255178,0.2654931411107416,2.2458991823275327,-2.2026545848035397,-1.6501461026707713
-3.523293876266686,2.986513522715362,-3.431543388450346,-0.28002582372102847,-0.7498774103685245
-1.5929613611131728,0.7414270311142498,1.8854886037345813,-5.710543288538263,-5.114477414375146
-0.5823253619338848,2.2394777176125826,1.88994702996842,-2.015322949841024,-1.5791919388447453
-1.9197286300850467,0.9267886982012168,2.288256744998466,-5.491268870832897,-4.023366052647718
3.069902688959423,-0.18755850976206812,2.914335235396143,-4.206177506436229,-3.5603297732397805
-2.6350236126448467,1.6192632734655459,2.690706945380424,-4.295296162324834,-3.3989665206255095
2.3669042411414845,2.761895177117417,1.1930869773611255,-1.736935444728205,-1.1141954584497356
0.03715829796037645,0.3832097035928681,0.020102363096172887,0.3848023662192386,0.32455834676142026
1.0983304549691761,0.9676852718798901,3.1783196531182125,-4.249087303446402,-3.334686450178161
3.754606724132293,1.8006483286954649,2.4043810532720227,-4.017134135810188,-3.307110464907888
-2.4766310418195716,3.4003544741456597,1.5704985128829039,-2.825012244086013,-2.021497629757424
2.4316988661880536,2.0146407083291664,0.44480920981199606,-4.250568940998286,-4.111562308685605
-0.8317987862623101,-0.6470533777766356,-1.1135242740888183,-0.4899242216250508,0.1647347613589492
-1.1879251466305576,-0.7451536919712065,-1.236191250077095,-1.0692135831495502,-0.8079853290132784
2.4279494688320074,-0.08799873616451681,2.3662144665610785,-3.355572242652406,-3.009385812803479
-0.9356429723944801,1.0812782624700858,-0.5550504989849582,-4.300456507551498,-3.3734712383920313
3.5376359503989936,2.625387069105896,3.784581101151711,-4.912608009894145,-3.8206415848840534
-1.8032667317405762,0.4493133061072268,-1.4300419430780515,-1.6024298501848717,-0.9392727342291245
1.9292967542270918,0.9011137291576975,1.786250717803802,-2.260246124507727,-1.4884107468191083
-2.4708432080706646,1.2882096247802561,-1.721969618739669,-0.41749964799479433,-0.3038078867293772
-2.010787092418503,-0.11603384291647789,-2.0652400748678597,-0.7632659579318042,-0.28010058873578514
-2.5994829000841415,-0.7647396355339691,-2.6320256495399583,0.541751842615684,0.3954536740879708
-1.9102077216729914,0.2636819315237854,-1.6388607002936442,-0.9687761572154804,-1.309589389263367
-3.795947130419597,-1.0727478412224773,-3.6563241269264934,0.628253165727192,0.8782597399239718
3.563068184553385,0.44682438370727706,0.9033125628479485,-2.157340723965241,-2.489005574446055
-1.8389067516094888,-0.014467959068735325,-1.5144210599779189,-0.6265228118260336,-0.1823952437239596
1.9171235887062308,0.7395006807948085,1.4451833177535571,-2.1888555336478017,-1.5762573816690209
2.494159849028813,-0.3833888997874798,2.203142376298915,-4.202268320325024,-3.539034410790204
-2.659609606914669,0.7919378142346563,-2.3008395335066996,-1.0938435801867952,-0.7614068084730696
-1.7269228421450895,0.7528843413458701,-1.6016878618072952,-0.5693009883602835,-0.11710351681667985
1.1097278841311755,1.8525061344273221,3.3590849625235846,-4.268131213555811,-3.1069836102525468
1.1326158013893208,0.6802900649945676,1.5269966440157536,-1.5678027159364247,-1.5804830556214555
-0.9699328592339264,-0.45870549646407455,-0.6232631515660778,-1.8134278908223738,-1.2799043181290428
2.8707292189759386,0.3179047220050465,0.8630426898289263,-2.0285373480316045,-1.8047330338679157
-1.3522693737317146,3.557101495410382,3.1681128577696205,-3.956312236961943,-3.4690020331446423
1.1630351612240002,2.0167911026640573,3.6338989570433644,-4.772217613897885,-3.7120163435460123
-2.914063254688045,-0.5126098678434003,-2.4707977508119714,-0.9450956597619117,-1.2316834156616623
1.0473850264436755,0.32806319282117535,0.9262374857462601,-2.2401516837118445,-1.8976511777878018
2.9335786144145235,0.9079130544279466,-0.5906310195387835,-1.0544887160914922,-0.3570684851515957
-1.8397708207860353,0.675412904633274,-2.116139047134117,-2.0368698820501336,-1.2279230448454008
-1.8930559216805474,0.8528579735136002,-1.4105875704544366,-0.5962480926658926,-0.3997700811804028
3.195176715971707,0.2307272923560359,3.789002929757193,-3.3873384998084353,-2.9861620785430483
1.2223697582816067,-0.30499772443940787,4.118870274119834,-5.505008664230533,-4.568798331893312
3.3866189272086173,0.5460437099604138,3.658843034713107,-3.8615499716599957,-2.725947402398315
-4.6663219446983,0.42014030382776435,-4.700917048226076,2.1163030980278235,1.5390660388030832
1.8872398890264592,1.5721807415821503,0.4403204174837375,-1.4353901957110944,-1.7023800438115428
-2.9027853503828704,-0.6028991717982719,-2.160414630550129,-0.21344872638552714,-0.12000599719029796
0.37114318205523306,-0.10411317886760862,2.1090779912821978,-2.692668439550097,-2.2937364005580054
-1.6278130284873156,3.9571788927440137,2.50733584970086,-3.9448553096278816,-3.4178762022408287
2.007040912739627,0.01534615113608101,0.5647921446162718,-3.102251967658712,-2.273628338073793
-0.5122527183391163,-0.19015262429056734,-0.12161786705861483,-3.341063595019125,-3.113205092097022
1.000943179385116,1.577456670000956,1.6202819155765464,-0.07224237828861257,0.17542080862305054
3.4314372510039437,0.6411880655778966,3.3109132946659514,-4.693067315917466,-4.071639177239334
-2.2633581269216507,0.03675853889659919,-2.0800580158697084,-1.9707252654531315,-1.3901901462134567
2.0769139852671445,0.6769790255083102,3.9861314204698317,-3.193460740091189,-3.451455575048761
-1.9221745833045683,1.3287273124207815,2.281971850248057,-2.670678690545735,-2.3202429243419713
1.6142888662942816,-0.28656909384245954,0.34888838786692644,-3.669073427647583,-2.059926374643896
0.18276266967666316,-0.38341647169584336,1.7029411157318384,-2.664099817298845,-2.187040662926635
3.6404704406159003,1.3981290941433415,3.2933578330516564,-2.627854214871829,-2.3630390356960986
1.0346021400661738,0.15819883324143796,1.0861998438314242,-1.4740417130125956,-1.452871592186881
1.4580615191549002,0.9376186121738459,0.595851486918321,-2.6793148078010653,-2.1241958227042153
0.3166697380789052,-0.3193335295358799,0.22072385515341875,-1.857931257636888,-1.264766349104125
-0.03430787951111791,1.2731699545546786,1.8111279589993075,-1.2837648147491973,-0.6987845943339016
1.0080660092392493,0.8516902052513045,1.3094213488693693,-3.2806106255760796,-2.9902129290824018
2.076473944692545,2.864206054536199,3.6596418244997584,-3.8771815581606344,-3.4103197462974415
-1.8629598877453046,-0.8887287054704989,-1.748224030201283,-1.9852663649008095,-1.3511293050135031
2.8709442461622547,0.1174032921589282,0.852080452194377,-2.1363449493376927,-2.5217971583121135
1.8071242285520785,1.1642029229464996,1.970770289538144,-4.005694391291437,-3.002784118022788
1.5609038313610029,-0.3499180299877973,2.0299921768825855,0.5108425156263703,0.4330880041930961
1.8160451085311549,1.3090372653435869,4.286254779743083,-4.749733261463315,-4.591532932051133
-2.1242203607975587,0.41127051562219186,-1.9986616506511192,-0.5396731450767985,-0.15137669299630696
1.7159807747959905,-0.26575152603377283,1.0506310952504172,-1.645541245256174,-1.4629101484040214
-3.0391836433339168,0.9094007399272135,-2.439629542858053,-2.340944899903896,-1.5714057279003355
-2.5590612294441315,0.2410539677320525,-2.365498471559843,-3.223212654671973,-2.7721655547234816
1.6407502006820371,0.4289582063338382,1.2116347927980922,-0.3603936818718667,-0.40368362016630127
-2.82329352629136,0.2005346394145196,-2.363928090057068,-0.04704093738929249,0.5518069507176483
-2.5648073575853405,0.6474562550635607,-2.1342586393116862,-0.5509191995417635,-0.30648088457529493
3.717496437079922,0.4734512121584287,3.285670582212695,-4.633596030294473,-4.292128352127404
1.320808886676572,2.110717852105065,2.346518889840887,-4.40526669968759,-4.5989094146774425
-2.6572095581638884,-0.3812941745495856,-2.428484856343868,-0.7339699805570532,-0.7108673834807058
-1.7996756654826422,0.5249902231048754,-1.2354780076456693,-1.0185977355215368,-1.0475439721808597
-4.502261697544609,0.185773843985857,-3.636735366982865,0.009781808972444225,0.036165556120927256
-1.8099810701119905,-1.0077642940984763,-1.8306940965672527,-0.05658547292181915,-0.13582736618425303
1.9719287369636158,-0.0018021641361218865,1.9828435408870535,-3.484107122416452,-3.26334022725137
-1.5145977909814758,1.5165740297115942,2.5119021869910094,-4.295527140929952,-3.5566857637273293
2.5633596440230537,0.4816353036417477,2.8400226356603793,-3.365883774247627,-3.016839894794011
-1.6447724192790765,0.8615891101240728,-0.7873742115037674,-1.1924119581467827,-1.264662308412188
-0.2999894465715068,1.297544430141673,-0.6102313685460095,0.422789494179856,0.8173867094727794
2.691714596428427,1.7121457485656169,2.7741118864313568,-3.2883532455430844,-2.870368464956802
-1.2004385912607505,-0.15068395843461213,-0.6367967350906347,-1.3665120797918144,-1.1834663800080407
-2.1447202251112816,0.8548581888352149,1.84541725103866,-5.051446742236152,-4.522107166450298
-2.5615106810360326,0.748427284253481,-2.52018466879115,-0.4221114772861958,-0.355967601530623
-0.9800990608785347,0.22103370095572,1.0020689138597785,-4.0958579297116575,-3.381620663806606
-0.9837779700778919,1.0858780607106935,3.1268126336839495,-6.101280891274625,-5.763245197371842
2.37565631605985,2.80153522437728,1.776484489406017,-4.509690838870098,-4.149838763624358
-1.5295282937392551,1.774614750597849,2.140912969705577,-4.4777068418232355,-3.959119665857381
-2.915414074199956,1.5363812189635555,1.5682054124885494,-1.805154349118541,-1.9683688042302263
2.609776530158379,1.2774480245307598,-0.00733331726985309,-1.5546623966565076,-1.3380869890372111
0.40538027992680126,1.6028864046933173,3.351630520331529,-4.343147379501935,-3.9555102767269728
1.8506696510763407,0.39318854521865665,2.883766867587188,-3.2072950737278454,-2.590226020212606
-1.0966638385875345,0.6970036709228622,-0.5679261689807551,-0.27128952447110843,-0.08314395016029215
-2.923536556437987,0.693253879423865,-3.195606739699499,-0.8742560381246219,-0.9027206053490001
0.5756494158353491,0.10475349346350304,0.7225700109044534,-1.2337795312790767,-0.9891953850781949
-2.030330700936266,1.6583860593987532,-1.403947502592351,-1.32850263605511,-1.2527759014318454
1.2603972513664903,1.9059976390317654,4.067598446912388,-4.086402177613424,-4.013094363729234
-0.22875383183996784,2.621932719670189,2.260829921099538,-3.522859739572498,-3.389046456975168
-1.6624955151841492,-1.3358495771234509,-1.4571630271746019,1.0064229836112832,1.0388530785869483
-1.6597423718562625,-0.708536311574957,-1.9160971470683268,-0.5795052220303921,-0.5865809407005512
-3.0015852435807484,-0.8249143754464925,-2.7231251596451154,0.7878173367050236,0.8359217728584117
-0.9071072422023071,0.9205504811632308,-0.3370259348445322,-4.357732245197172,-3.7257641592214568
-3.655745558644091,1.6037262706373228,-3.064169013252858,-0.20247603643752143,0.1537532403555957
1.9398371955133311,1.409318745679281,3.306239678161291,-3.606423828899081,-3.660390982119428
-2.9093230048294476,1.9752906626313222,-2.4118517226547884,-0.38058126366558775,-0.5536718493378512
1.1469882501264106,-0.32873383024696234,0.7934884483901722,-1.1634635534850015,-1.4262210528770265
-2.2500020535622998,1.5169249804952143,-1.6133275183299276,-0.12674238013646089,0.07876347465945857
-0.7125888717310588,-0.19724372034399895,-0.4633633328719921,-1.7107084937503962,-1.225245827987161
1.7243811192718932,-0.9810217549876175,-0.0406799808224243,-3.7708476612381987,-2.790157633098992
-3.1629609748344603,-0.24086193411966728,-3.2196353513669163,-1.9534260437414925,-2.289425695509
1.05260277364261,-0.11862949527354061,3.073280357584431,-5.42957378730264,-5.0585837962066655
1.7045461377324267,1.0369817412803108,4.7718867918983525,-6.099440445847427,-5.1314133903791985
-1.4739527197350568,0.2177905871297816,-1.1332700380372074,-1.2212092382737774,-1.031695260886802
-1.7395007395363031,0.35569960951755664,-1.4062159071115088,-2.513215032783741,-2.489495129690424
-1.2300394657034615,-0.29233640080112444,-1.092629156386184,2.962589337306839,2.2122961092602527
-1.5245454845417152,-0.11481319534124257,2.5145851796832717,-2.8717308196552764,-2.2470962962090124
2.053540203411517,0.4367827746399042,1.444345453780933,-2.2718375910210575,-2.0522779543551852
0.5981561373080755,0.6186423912831709,0.9185487415239374,-1.849579721013324,-1.4980959923450738
0.41484629984007204,0.8373407529265802,2.209034505439171,-4.564660210384215,-3.6056586378571023
-2.407013720930047,-0.899413415614869,-2.3280870520695043,-0.4970712950407534,-0.40754816589382625
2.9524521113426876,1.0843820991860205,2.5265781471548587,-1.8879095963402113,-2.0945922876103995
-0.36444244234120904,0.6835361707591837,0.1972740759398629,-4.735449506050545,-4.0805522968023435
2.055807332478584,-0.869317198015437,1.0683809498379584,-1.6136559043872822,-1.5204128521134717
-1.8862196213766083,1.1581259335562302,-1.8063385147680995,-1.0027663885757927,-0.8294729405965753
1.8611207937641565,-1.753669696645027,2.058478328157293,-3.378685182692831,-2.604395367917575
2.7218809477715644,-0.2097249885660244,0.16068778926299288,-2.0200670790758584,-1.5781540444845168
-2.4786390184639044,0.20065534924031286,-2.394195365936897,-0.9447206526378454,-1.2441779995584916
1.6594190656804195,-0.274418269589206,1.1954914950836923,-1.6284863622238954,-1.0799450587114434
2.8288705657067377,-0.2150697673070452,0.2663857668406329,-1.0067745632540392,-0.49809747644249797
3.0106498132074906,3.247823826985424,4.235556439709027,-5.904899268840334,-5.256145147255363
-3.1024807390680507,0.053580577554455056,-3.087575631601932,1.9817241405070773,1.5073640897523317
2.316051007280995,-0.03939866846771156,0.4448617169806288,-2.6894427493185846,-2.8251035663822277
-2.1240385859193167,1.0048452100295435,2.063418182084279,-2.7289039206979857,-2.29142097990312
3.162699969917877,0.5309016293294517,4.440875263595334,-5.837556265721763,-4.451563817353081
-3.6270542802140104,1.2893177105030467,-2.9643652343175524,-1.264189482331067,-0.7460450503872389
3.200035762053284,1.3253212948405575,3.2123473469820087,-2.844304482104123,-2.83064411543112
2.198658235162361,0.37836601170201134,1.0258336202029428,-2.4400175339655212,-1.778686115549668
1.4608912081267518,1.3358047899531802,0.970177935997082,-2.338041010466091,-1.5878721094678856
1.0369412279471586,-0.05302497783116766,1.4370001975570819,-4.104948401341639,-3.1647623222345382
-1.3233489075248737,-0.12327837758535976,1.6764619343338012,-2.5488832103883188,-1.9678210857853564
-0.9579987918561743,0.6180848438360256,-0.425037126983218,-1.1805652642136533,-1.0578542599774357
-2.1553484579957525,-0.08775628481447906,-1.9921641823485288,-0.8995776654011062,-1.1143979028757403
-1.5378264859045492,0.8572616967617104,-1.3085764372226907,-0.332204020074222,-0.16453002785491735
-3.4775536473696738,1.108374721709066,-2.9492625231138447,-0.785835210092239,-1.7670114334509095
-2.270868251806779,-1.1882966542204907,-1.844899949913711,0.6492402124870305,0.3501459425504096
1.244802553222112,0.801375815334722,0.9720682864415979,-4.802995364191761,-4.024996175526976
1.684319658714178,-0.43616364554814846,1.351537745218418,-3.024783901366855,-2.588922130250591
1.0549410325735984,1.187878636494526,1.8041875831975693,-3.3619118159178347,-3.032366418768441
0.39819339371280593,-0.01134502278155014,0.5987909630468415,-1.71778080258482,-2.006652330876598
3.2148322211036224,1.8853739845036102,3.213557563118462,-4.467147970312187,-2.7372708242592245
2.123001659547054,0.7846948515366721,1.5169807238214559,-1.5941246371951487,-1.9808337332367625
-2.423071272694385,0.9329951293591452,-2.38490710210577,-0.278267212808335,-0.5185709950142083
2.046592623588217,0.6250179673898592,2.5947366051722245,-2.5507543958639234,-1.111257234250802
0.5673444828406649,-0.3994542880869787,1.7503083146784562,-1.790913419016791,-1.762640056110618
-3.477133452561188,0.7352239014311039,-3.112712357307837,0.17414461453677865,0.07186501811729787
-3.0191656636243374,-0.7032506102790921,-2.8124999910029738,-1.2974584798691067,-0.9154821450218487
-1.3161086429719229,-1.219382250077406,-1.2265893878974943,-1.328243827175006,-0.9371729434370357
-2.807160051025903,1.093198767657408,-2.2693051136531923,-1.571071985657697,-1.235930466316944
2.508703262966267,-0.4778930757111387,1.7871117621803807,-4.5152368058674375,-3.6051937047888205
1.9784758466289991,0.7653068506352358,2.909665267594886,-2.8625873944128664,-2.6753929504374065
-1.2538650000987763,1.0067004522139713,2.9401882896450102,-4.133138644875569,-3.190510932119735
2.191827899153273,1.028920650403613,2.4625345128330296,-4.408493180965347,-3.382438514856536
0.5968775653847715,-0.3424483519050525,0.6427323806613184,-3.326039293488459,-2.735304242452804
2.203786510436853,0.8913740702906443,1.8219235390056336,-4.387231715816798,-3.8718363222023466
1.807141133566411,-0.6664303849561457,-0.0645697530170955,-1.257914112748392,-1.5912731524429702
1.912577544969257,1.9980699864760525,2.188810719529198,-3.662689971798695,-3.612898921704908
-2.4342836263483547,-1.8028693693947164,-2.7771374624279552,-1.1340628486662414,-0.5318707972356629
0.8918864713218224,1.7116063573826061,1.344783258990618,-2.5819115673946134,-1.269854230753929
0.8887428523627454,0.25609513400248785,3.2040566269759454,-3.6250801794569742,-3.056615697236776
1.1863863052159067,-0.7052580339137684,2.6579189640461176,-3.7394019719816036,-3.117025852198436
-0.9780729172783498,0.2082668152944186,-0.817089515538727,0.6430567690444713,0.4755490212184976
3.310830044076534,0.5616047993005289,0.23052291616270448,-3.2434266263490734,-2.2678934853594956
-1.778428111248301,-0.1883228999810076,-1.6526005159365753,-0.4219696157891274,-1.041411388495686
-1.1661045630815308,1.1314316257312205,2.526834096434802,-3.16209859353663,-2.294653878202699
1.9182339212162571,0.7147449552215466,2.6000014542555,-4.755947567387658,-3.5425367325101518
4.063952938141179,0.03483949804993958,3.201472945434696,-4.155589835033392,-3.9578599580997085
1.4066111626121331,0.5913353096857219,1.5372167344147032,-1.8188717610696217,-0.9760223520709688
-1.4795767265324888,-0.18776092516813148,-1.2081731157791815,-3.692388479418077,-3.137710673229962
