eutG,sucA,yhdM,atpG,sucD,flgD,gltA,dnaJ,cspG,yecO,cspA,yfiA,hupB,yedE,pspB,pspA,nmpC,lpdA,b1191,ygcE,asnA,icdA,aceB,lacA,lacY,lacZ,yaeM,nuoM,atpD,yheI,folK,dnaK,mopB,ftsJ,b1963,fixC,tnaA,ycgX,dnaG,yjbO,yceP,ibpB,yfaD,b1583,cchB,ygbD
1.4270408269375643,-2.3490774515784922,0.7073926315109681,-1.9303001174485488,-2.3542276963130333,-1.7384398490263435,-2.017010486435868,0.11304107529304432,1.235887040141239,1.3114533986907302,2.4990722954287214,1.2731128291303622,0.9803078755378614,-1.2490067178422986,1.7136273507290212,1.0145613480990174,-0.7895548420753679,-0.9606054164265111,0.23095369803948337,-1.6143232821222189,-0.9393473423305871,0.29543381655875983,0.13563631006563337,-2.808407224486359,-2.728382565892355,-2.0088207340815263,3.2840678874718083,-1.6827754592348483,-0.556989505925047,-0.08010844102970727,0.9791465329367726,-0.36854007866378974,-0.1257186917043729,1.103576037318537,0.6280264042137288,-1.0190535945032304,-0.7997406626842384,0.3190318600151151,-0.09386373335589884,4.208282721225272,1.8626685432183938,1.353770043246597,2.4706624807340307,1.2237109652546476,0.5225303234188496,0.6249384581493673
0.8204188545462813,-0.9242757044275467,1.4606949811826808,-1.9139050226323129,-0.9821557926735417,-0.31355027426654175,-0.5738396757395983,0.8840247793127247,3.429000915392323,3.662383909839057,-3.3989930447860375,-3.340574476135958,-3.7250697283093475,-2.787227883052709,2.9821728398969722,3.1358236787461697,-3.163784002700772,-2.7612657731350017,1.9226803480876824,3.879399473535273,3.751129469991785,-2.21993854340296,-1.9977654361105668,-1.3357042725491775,-2.8673683415469307,0.6028242287723462,7.107937438412375,-3.525464160424512,-3.43085795111482,1.9088079189780238,2.1959775213574817,0.6563538992333477,0.7438572190286503,0.7690324608751453,2.3342026133662137,1.3059903001639668,-1.558503371539029,2.993227422648024,2.450024750597699,0.06885881221972281,-0.39175835045775176,0.8123636553298651,0.5662790010548185,1.3675163553959016,1.2866807353869338,1.9724358757857816
1.911653660096879,-2.1243548414211335,2.292450279046056,-2.2646689189151044,-1.3324594277000705,-2.838819265398228,-2.456957487111128,2.354085548631632,2.415762180511537,1.9861900134477664,0.9964696205552946,-0.17808677913275422,-0.6883146182452844,-1.4298127281524193,1.439629597561779,0.9114147584643922,-0.964412403454447,-1.4416761905215323,2.8340060563340272,4.2991741146404605,3.8351113424192707,-3.481770656459244,-3.3628705630797913,2.3992118462354415,1.9547080053079386,1.9530640742870737,2.527355525857852,-2.5028745763921867,-2.82971950349003,2.5593268371730016,3.0435511538388242,2.0725537130386864,2.9070292184985917,2.6898437491590954,2.234517769994153,4.763582600721507,-3.978109814249267,1.7760975467513127,1.597910989992456,2.1454041145428637,1.1751133972357846,2.4670410776395806,2.0567095107969355,0.9489302356500665,4.420924445644751,3.410914482370377
1.4078428145616855,0.791426367351707,-0.03844517951319259,-0.26027742173061147,-1.3701727359413927,1.273953605323097,-0.12164600767182156,-1.1094201968468937,2.130021198306115,1.3702110557039748,-0.018961364061307023,-1.2093624266765168,-2.4914555336371125,-0.9600819433079385,0.17484546506791784,0.2609037486297699,0.09482187556489692,-1.2151076903444953,2.4730667055671702,5.094223648384946,4.113156628774956,-3.652501953456158,-3.831755396608139,2.8723565102590607,1.8512524732800524,4.31624271961244,4.679902225745188,-0.8071112646168135,-4.00477851039401,3.8754520863120145,3.730605970908722,4.501782449211517,3.7971340112534055,4.507844501435365,5.232162877474626,1.4007326497637984,-1.8360513087161499,3.583598058787807,2.923053310615597,4.026913495630891,1.353520296861268,2.5538799376767676,0.3335928701452043,2.8492772591732143,1.5756313681682117,0.8066288986387027
0.8972339258351495,-1.1529398495349623,0.8773945554840398,-1.7285856576794743,-0.7455149673539846,-2.2244074440503185,-1.767886330668665,1.3240704403534438,1.439017926595533,1.5729851972200017,2.489589961956897,2.008264941409384,2.6800524264462218,-0.49618724894284266,0.4768088339924752,0.2234486380504724,1.1839614467044097,-1.175622699515165,1.927229879218466,2.7382210817083514,2.301550705045932,-1.6777557035317254,-1.78523199948851,1.1734240816084023,1.1931052548985204,1.1992869293581578,2.115026608668812,-1.4160454924547066,-1.3559577775557123,0.4278615117180184,0.08380380273263402,0.7185241670242766,0.2683973704978092,0.7582735072456599,0.5753819632901603,0.7814236614977528,-1.1373513885432354,0.811981275525805,0.5357398455676485,3.25769856779921,0.21122772320156386,0.831023282204174,0.6760009704340887,1.992265698737093,2.6233486324125885,1.605542597684037
2.682777773438983,-2.325802890361299,1.69335933962261,-2.302112290824839,-1.5573553150121926,-2.0285517281640004,-1.4322626109963308,1.076095210277239,4.096629808585296,3.3818449863289444,-1.6163275491463338,-2.2833915220297096,-2.36008678324523,-2.528134802903432,4.106453107253984,2.4413709618016326,-2.094630654125388,-2.8978955943502718,1.7728276997765766,3.15509174093169,2.7480515408672788,-2.3378678950320513,-2.3677179788745404,1.3830277835883207,1.0879283679132261,3.2597403283498703,7.081498748629105,-0.9362843464559846,-1.98181875505699,0.5310462069216989,1.5298971792372378,0.2952897146859788,0.391273073913153,0.6788146350699719,1.1667715546525654,3.354106874816505,-2.6423774125979205,-0.16404933832872162,0.0873800238515196,0.7393936193885128,1.9717686112240576,3.3495106443850218,1.8323497382512939,3.7895275579921432,3.6000893162643646,2.3240017525718124
2.0338582035687867,-2.7867921790602757,1.7146488777663762,-2.5842822924626456,-2.118535000578693,-2.3379495023708277,-2.4689969305658543,1.687488167489532,0.5882550888746011,0.6665963666335925,-1.9549511762235539,-3.546669144778509,-4.185025469227097,-0.7964603383129051,0.28832211961880627,0.3426244177862853,0.21358723662494475,0.2585523749850984,1.0691684913547816,0.9616044874288151,1.050298451250334,-0.04113378844882063,0.3896109865627764,-1.0388904435514876,-0.6955151323514137,-1.9235112396249296,1.1339653472980915,-2.0695917809970017,-2.1458452086791135,1.3339314722049638,2.117616387317189,1.6270188261794776,1.1975067819163496,1.0809968991036891,2.3029292872637037,1.0621213691608782,-0.9430807791050732,0.8542946031253339,0.9249296886855365,0.08765936110720689,1.5808783662198205,4.0167039391587345,1.6661661604099005,0.9730153827598,1.7866033511384591,3.3323713917369733
0.18059902431039615,-1.1502154848656991,0.7894059995479611,-2.043167825254783,-0.7632117550315403,-0.8827710560712348,-1.4617265675932662,2.4744970370139017,0.4260925452204657,0.9325668523030738,-0.9836647772941836,-1.9692558660993216,-2.6837201374338844,-0.6367464689811466,1.0603924140949041,0.7390345564511188,0.4284210171435858,-0.43793466564647643,2.3078536385475372,4.517449267246591,3.7581153977774613,-2.1190850475608465,-2.109059984870124,-2.3274868026782376,-3.452980928013376,-1.6668030632775923,1.4921982599191763,-3.692712179883433,-3.2957218301997044,2.4255476445768522,2.694772806387577,2.3445101448412085,2.1206312165755303,2.070423363051277,3.22076447783777,2.8641943169497748,-2.145809323682974,1.8083110130708633,2.054606172027738,1.4911910639128905,-0.7987366943940057,-1.6370713480854664,-0.01935806148361316,1.9597354439545662,3.243190257226249,4.833428239717091
0.9490076128933138,-0.7820095980162969,1.772926635615963,-1.7887380242550455,-0.3153872470898468,-1.331007619105288,-0.6670599251697588,1.3786372335922505,1.2117410827274389,0.3276414107088305,-0.11123029238146948,-1.349376581917511,-2.050480361261312,-0.9991070222398603,0.17153078956220633,0.41044336452564306,-0.11161772281457939,-0.6876420729209516,1.6850341256560082,2.9071139380920865,3.091883451461608,-1.859074905521611,-1.5036532443582702,2.7819192449724843,2.092472590166921,3.1810308441418274,3.2783389465016466,-1.7588903569410268,-2.0768670460803835,1.1812376863831522,1.784380497038525,0.19727086139967953,-0.3465511995366965,0.4347068711067577,1.7232158044150123,1.3519350210488854,-1.2365166664901335,0.7366242361075199,0.7790826563527712,0.25760569471516465,0.7278988407019968,1.8015938351628276,1.3216807111529374,1.7020147000960746,1.6114066733492844,0.707537542146731
0.6471830632939669,-1.1065535404876186,-0.3346688835155839,-1.920953092157927,-0.9300130710171134,0.15339061997548276,-2.669530361936328,0.45890147419880845,1.3135514416174199,0.8690812181940679,1.573111286869491,0.2255319928709938,-0.2936412001123599,-0.5581933018989341,0.8202337946341594,0.48475227912077584,-0.5568049150740702,-0.5775307566582625,1.7510460275696025,2.8957836588994037,2.3194139176469046,-1.1081873785173135,-0.726937223595979,-0.5826430225605561,-1.2497605691532825,0.02853047925988124,3.5832791036511855,-2.6207306923333564,-1.6664349155068185,1.1412503654333392,1.096399305951041,1.5665954941781726,1.9723562345032655,2.374197021596514,2.2061089983262443,2.4083695317075713,-2.6211938718641337,0.8646083420155917,0.42326961130687313,2.7275404245858246,-0.4034944679755597,0.9924803392116675,-0.14567655268710863,1.340647889916407,3.5344394149741607,3.8301156948848045
0.9019972800231826,-2.7597187135118983,1.1284682113685587,-3.197600102119005,-3.111382918101822,-3.467994530287089,-3.0495573878394957,2.0088999992855903,0.4010530528698095,-0.23707275586580817,-0.4627440652416834,-2.1707729307941355,-2.551880634433136,0.23263074401585643,-0.22899588545161473,0.07689487136824613,0.20149072310460656,0.5669716923010621,1.9278883561106508,3.3431261392471003,3.1227299016548398,-2.6131230971512904,-2.8237047018740906,0.15431110720463656,0.2451622860843487,0.6745333527261709,0.6295631724531753,-0.7009040880103764,-3.614358991672841,3.0810244168078493,3.2116566835231026,3.867440935302708,3.4271922488329762,4.041731415896827,3.9488972116022754,4.254002313056687,-2.4674953245661317,2.732863643936332,1.9485010778566132,0.20766886575872862,-0.5827181065211883,0.06229757785050124,8.24629479512473e-05,-0.20618228566507069,3.332234534313547,3.9516661407434523
0.91086922598877,-0.04628777044680717,0.7738765365393258,-1.3246660673289978,0.5585838543009445,-0.11446486531869891,1.0153084452161865,0.4075272838241398,0.8452585366480211,0.45963067070021524,1.1225212331277414,0.8154703194003513,0.7510774808404225,-0.07791218346515082,0.6881368759345861,-0.8715943947580022,1.1858257113776651,0.2623300528750095,0.09418017753803434,0.5449830558777454,1.1683842186476199,-0.05989952118817249,0.719946315890026,-2.391881163145245,-2.5319209786401817,-1.5551610672549288,1.7554083884831717,-3.0233602363854013,-0.33772572147482716,0.5343329677560741,0.6675749931463189,0.021274489854612926,0.22657232238586297,0.9421646466227822,0.5612677743954588,0.6486831276109328,-1.2781231399898452,0.9521459038412649,0.432241585930109,1.8694044971244774,0.00041685449044240677,1.6628540852270606,0.2766549507531116,0.23062297948384627,-0.09036110870670923,2.6749430237086567
2.4138378364340154,-2.120211054523368,2.5677445259606286,-3.0431506767428114,-0.921702347729477,-1.3479544616350743,-2.064658061200833,1.2530415057698683,2.8138337045369592,2.431681883944211,-0.42637171279465164,-2.31464831943876,-3.7017832934155215,-2.436268635460459,3.106128172816748,1.8173530111713894,-2.428515961233942,-2.6451747781924584,0.44340366927193947,-0.4301407725981651,-0.11800138465044764,0.5211242143187935,0.540466788387764,1.5870946228420064,2.1560859876835936,1.9684129733927853,6.463958716822414,-1.6303062296224773,-0.6183624537756732,-0.7124889930317853,0.09332533741660486,-1.1185497668405988,-1.0247922344349323,-0.04463814780233329,0.3788301866434888,0.8300270129717734,-1.0800060314978586,-1.0784702736138614,-0.387668048502234,2.3104382122171323,3.333601799339718,3.740271370052184,2.5866758567278465,3.140758380443285,2.717289027688783,1.9828672758530512
1.3471806689177659,-0.5543912879980976,1.8560143225707884,-2.0241441464867638,-0.23920796953160037,-0.3169508432281509,-1.2845756728646525,0.5427198339871466,1.8282414170700911,1.4131007105704763,0.129327259278016,-1.595322859256355,-3.1602025563929583,-1.4392700213041278,1.1196929670389033,1.354174383284034,-1.2091837074682732,-1.45066327198371,0.2712207623113444,1.5424898507404299,2.0612638905147556,-0.9680168045247519,-0.7350144150635477,0.1482220181010087,-0.253168448292128,0.12547249566667062,2.846739875867625,-2.1556344240717253,-0.9088545468830342,-0.1150461885058914,0.7289818334306577,-0.3656008319875135,-0.36745842317709276,0.4823383436618485,1.1793375526607233,0.21299904584678936,-0.8486642162593256,-0.4053358083278263,0.1505501451218097,1.6399216414519593,1.0521538733779698,1.3959505215953854,1.4388989162616408,0.34397988383862094,1.5446867514023952,1.7002737064579585
0.9582502221818234,0.2627992260520612,0.31206498548464984,-0.34962733983924554,-1.47568433801479,0.05876688708129824,-0.5077864344048415,-0.6488598461862133,1.8543808952868885,1.9460765817667218,-2.4995082256917285,-3.9423388816767955,-4.256951135611314,-2.0471622014244915,2.9116928569628437,1.6637180792218906,-0.7400666906066666,-1.8251439125138407,0.3224107746376246,1.0311824800206824,1.2482760768657803,-1.7857108813438998,-1.4950927829305467,2.7370897117777657,2.6224878131283944,3.197711218500381,3.099467715701819,0.054631213764292585,-0.08649768521881032,-0.39880407810392676,0.5207309171188989,0.4907447343694061,0.22453485659950329,1.1688708528233298,0.001891847444430875,1.3215547880498553,-0.9687111874852744,-0.5819275070363089,-1.3142983544843754,0.3577677234061944,0.780254295241008,0.2748235655872098,0.5065902513400726,2.900234933547427,1.5494973890062749,1.8684548801058651
